node_id,node_type,node_name
A5053430025,Author,Cheryl Cockburn‐Wootten
A5103273709,Author,Che‐Yu Su
A5058626278,Author,Chi Cuong Nguyen
A5031349506,Author,Chi Danh LUU
A5055712333,Author,Chi Lan
A5127851653,Author,Chi M. Phan
A5022353158,Author,Chi M. Phan
A5123640296,Author,Chi M. Phan
A5125178220,Author,Chi M. Phan
A5120906256,Author,Chi Minh Phan
A5102004247,Author,Chi Nguyen Quynh Ho
A5009130748,Author,Chi Nguyen-Thuy-Lan
A5023853430,Author,Chi Nhan Ha Thuc
A5122762361,Author,Chi Pham Quyet
A5049067140,Author,Chi Thanh
A5139065087,Author,Chi Thanh Vo
A5049249147,Author,Chi Thanh Vu
A5018419083,Author,Chi Thi Ngoc Nguyen
A5003341125,Author,Chi Toan Le
A5088238351,Author,Chi Tuong Phan
A5052167850,Author,Chi Văn Nguyên
LOCAL_A000031,Author,Chi-Jen Wu
A5132988667,Author,Chi-Jen Wu
A5019446985,Author,Chi-Jen Wu
A5121970945,Author,Chi-Jen Wu
A5092525310,Author,Chi-Nhan Ha-Thuc
A5135152093,Author,Chia-Hui Liu
LOCAL_A000039,Author,Chia-Lung Shih
A5127820180,Author,Chia-Lung Shih
A5135175869,Author,Chia-Lung Shih
A5129955226,Author,Chia-Lung Shih
A5059518320,Author,Chia-Wei Lo
A5053552469,Author,Chia‐Nan Wang
A5043383799,Author,Chieh‐Chen Huang
A5031717574,Author,Chiem Trong Hien
A5136423173,Author,Chien Phuong Tran
A5064895029,Author,Chien Thi Hong
A5062516283,Author,Chien-Chang Chou
A5125899320,Author,Chien-Cheng Chao
A5130335043,Author,Chien-Han Yuan
A5121972120,Author,Chien-Han Yuan
A5132990251,Author,Chien-Han Yuan
LOCAL_A000034,Author,Chien-Han Yuan
A5129749146,Author,Chien-Han Yuan
A5134553459,Author,Chien-Han Yuan
A5011810216,Author,Chien‐Han Yuan
A5133791329,Author,Chieu Huynh Van Nguyen
A5016982085,Author,Chih-Chi Yang
A5129723627,Author,Chih-Chun Lin
LOCAL_A000033,Author,Chih-Chun Lin
A5137058739,Author,Chih-Hsing Liu
LOCAL_A000030,Author,Chih-Hsuan Chang
A5130406462,Author,Chih-Hsuan Chang
A5132997043,Author,Chih-Hsuan Chang
A5121977166,Author,Chih-Hsuan Chang
A5034056640,Author,Chih-Hsuan Chang
A5130355847,Author,Chih-Yang Wang
A5130102011,Author,Chih-Yang Wang
A5126835975,Author,Chih-Yang Wang
A5129725786,Author,Chih-Yang Wang
A5134550811,Author,Chih-Yang Wang
LOCAL_A000025,Author,Chih-Yang Wang
A5127851075,Author,Chih-Yang Wang
A5126033772,Author,Chih-Yang Wang
A5019567462,Author,Chih-jung Yao
A5100752861,Author,Chih‐Cheng Chen
A5019745875,Author,Chih‐Jen Yang
A5042211118,Author,Chih‐Yang Wang
A5070026123,Author,Chijioke Nwachukwu
A5043825329,Author,Chika Nishiyama
A5078738355,Author,Chikako Idegawa
A5135222137,Author,Ching-Chung Ko
A5085874769,Author,Ching-Chung Ko
LOCAL_A000018,Author,Ching-Chung Ko
A5134548566,Author,Ching-Chung Ko
A5130160039,Author,Ching-Chung Ko
A5130325740,Author,Ching-Chung Ko
A5129739876,Author,Ching-Chung Ko
A5132986591,Author,Ching-Chung Ko
A5073109221,Author,Ching‐Cheng Hsu
A5102884763,Author,Ching‐Chi Hsu
A5018885199,Author,Ching‐Chung Ko
A5025852195,Author,Ching‐Chung Ko
A5010268119,Author,Ching‐Ming Wei
A5058278223,Author,Chinh Chien Nguyen
A5127784211,Author,Chinh Dung Trinh
A5016644403,Author,Chinh Le Xuan
A5092655067,Author,Chinh Ta Huu
A5117935240,Author,Chinh Tam Thai
A5036248676,Author,Chinh Van Dang
A5026678611,Author,Chinnathan Areeprasert
LOCAL_A000497,Author,Chinnathan Areeprasert
A5113845275,Author,Chinonye Love Moses
A5040052703,Author,Chitra Bahadur Baniya
A5051526686,Author,Chizoba Obianuju Oranu
LOCAL_A000484,Author,Chizoba Obianuju Oranu
A5043402758,Author,Chi‐Bao Le
A5010412662,Author,Chi–Hien Dang
A5101153859,Author,Chong Du
A5106258038,Author,Chong Kim Thien Duc
A5133003200,Author,Choon Jin Teh
A5101108089,Author,Chou‐Yuan Ko
A5048030754,Author,Chow‐Yen‐Desmond Sim
A5123559083,Author,Chris Ryan
A5038369638,Author,Christian Huenefeld
A5073928697,Author,Christian Kyle N. Cesa
A5073249579,Author,Christian Vaillancourt
A5049932095,Author,Christina W. Hoven
A5005091829,Author,Christine E. Seidman
A5028857740,Author,Christophe Innocent
A5026242942,Author,Christopher Bell
A5013846032,Author,Christopher Hoang
A5087144106,Author,Chrıstophe Schınckus
A5136827707,Author,Chu Hien Thao
A5092771767,Author,Chu Tuong
A5056133033,Author,Chu Viet Ha
A5128359839,Author,Chu Viet Ha
A5090865034,Author,Chuan Khac Hoang
A5119281888,Author,Chuan Yang
A5100676084,Author,Chuanlang Zhan
A5006218473,Author,Chuan‐Fa Chang
A5004532785,Author,Chuen‐Fa Ni
A5080417608,Author,Chun-Fu Chen
A5126012782,Author,Chun-Mao Lin
A5129709377,Author,Chung-Bao Hsieh
A5102233003,Author,Chung-Bao Hsieh
A5132984408,Author,Chung-Bao Hsieh
LOCAL_A000037,Author,Chung-Bao Hsieh
A5046738686,Author,Chung-Bao Hsieh
A5134528492,Author,Chung-Bao Hsieh
A5121948811,Author,Chung-Bao Hsieh
A5080788166,Author,Chung-Che Wu
A5060701822,Author,Chung-Chieh Chiao
A5054642186,Author,Chung-Ho Lin
LOCAL_A000538,Author,Chung-Ho Lin
A5121974331,Author,Chung-Hsien Lin
A5091390670,Author,Chung-Tu-Nhi Truong
LOCAL_A000532,Author,Chung‐Ho Lin
A5100728493,Author,Chunyi Li
A5054841477,Author,Chun‐Yu Lin
A5124890262,Author,Chuong Duy Nguyen
LOCAL_A000731,Author,Chuong H. Nguyen
A5066553195,Author,Chuong Hoang Nguyen
A5044990778,Author,Chuong Nguyen Thien
LOCAL_A000677,Author,Chuong Van Le
A5042803653,Author,Châu Quang Vũ
A5016346715,Author,Châu Tài Tảo
A5025949224,Author,Chí Minh Hồ
A5100623707,Author,Chương V. Nguyen
A5034492478,Author,Cindy Shavia
A5090710719,Author,Citic Securities
A5006481103,Author,Claudia Goettsch
A5078876786,Author,Claudio Sandroni
A5058972343,Author,Claus Kuperschmidt
A5073228774,Author,Clenth I. Naingue
A5045164373,Author,Cleo L. Bishop
A5028491207,Author,Clifton W. Callaway
A5089932663,Author,Coen Pramono Danudiningrat
A5084694056,Author,Colin Domnauer
A5058872102,Author,Colin Georgi
A5108310133,Author,Colleen Nguyen
A5018802115,Author,Cong Chien Truong
A5049884996,Author,Cong Danh Bui
A5092528512,Author,Cong Hoang Truong Van
A5092236474,Author,Cong Minh
A5121936243,Author,Cong Thanh Nguyen
A5100772703,Author,Cong Tien Nguyen
A5065293686,Author,Cong Tu Nguyen
A5084444623,Author,Cong-Luan Tran
A5061893866,Author,Cong-Trang Nguyen
A5089199473,Author,Cong-Trieu Le
A5045162054,Author,Cuc Kim Trinh
A5002834057,Author,Cuc Thi Le
A5001873550,Author,Cuong Dinh Tran
A5109139032,Author,Cuong Hoang
A5102708623,Author,Cuong Huy Nguyen
A5059958821,Author,Cuong Nguyen
A5113119675,Author,Cuong Phan Minh Le
A5023198807,Author,Cuong Q. Nguyen
A5103966558,Author,Cuong Q. Nguyen
A5020354608,Author,Cuong T. Nguyen
A5043416024,Author,Cuong Tran Quoc Khanh
LOCAL_A000577,Author,Cuong-Le Thanh
A5014209082,Author,Cuu Ho Van
A5038883492,Author,Cynthia Martínez-Garrido
A5015697944,Author,Cyril Vallicari
LOCAL_A000291,Author,Cyril Vallicari
A5000845033,Author,Công Văn Nguyến
A5061596524,Author,Công-Hâu Huynh
A5007280992,Author,Cấn Thu Văn
LOCAL_A000240,Author,D Buhrmester
LOCAL_A000323,Author,D Cable
LOCAL_A000236,Author,D Caldwell
LOCAL_A000325,Author,D Castaneda
LOCAL_A000122,Author,D Cattaruzza
LOCAL_A000271,Author,D Cavenago
LOCAL_A000324,Author,D Derue
LOCAL_A000195,Author,D Essam
A5112073302,Author,D Ganten
LOCAL_A000190,Author,D Gao
LOCAL_A000233,Author,D Kenny
LOCAL_A000253,Author,D Larcker
LOCAL_A000686,Author,D Murphy
LOCAL_A000278,Author,D Organ
LOCAL_A000119,Author,D Smith
A5110590514,Author,D T
LOCAL_A000174,Author,D Wolpert
LOCAL_A000127,Author,D Xu
A5113822792,Author,D-H Ha
A5021191541,Author,D. David
A5015332154,Author,D. Dinh-Cong
A5123725993,Author,D. Duy Nguyen
A5129663908,Author,D. Ikeda
A5132327831,Author,D. Ivanov
A5027527648,Author,D. Kahl
A5129679066,Author,D. Khoa Nguyen
A5016981467,Author,D. Kim
A5027845624,Author,D. L. Sherwood
A5113989777,Author,D. Lesnic
A5133529032,Author,D. M. Hoat
LOCAL_A000047,Author,D. M. Hoat
A5123227832,Author,D. M. Hoat
A5128192943,Author,D. M. Hoat
A5136930533,Author,D. Mazzucco
A5113211574,Author,D. N. Binh
LOCAL_A000642,Author,D. Ngu
A5111758380,Author,D. Niethammer
A5086255445,Author,D. P. Khoi
A5125536071,Author,D. Praveen Kumar
A5080661941,Author,D. R. Bergman
A5136990545,Author,D. R. da Silva
A5132124518,Author,D. Rodeheffer
A5132077295,Author,D. Ryu
A5017284186,Author,D. S. Yee
A5136913435,Author,D. Sato
A5071570842,Author,D. T. Binh
A5037497064,Author,D. T. Binh
A5114222021,Author,D. T. Huong
LOCAL_A000098,Author,D. T. Pham
A5046987451,Author,D. W. Waldram
A5089807232,Author,D. Weinert
A5138166377,Author,D.M. Hoat
A5048993786,Author,D.M. Hoat
A5027148979,Author,D.O. Poletaev
A5044322231,Author,D.P. Hung
A5103978016,Author,D.T. Nguyen
A5035110418,Author,D.Y. Lee
A5001857425,Author,DOAN TRUNG VO
LOCAL_A000636,Author,Da-Huong H. Phan
A5043227923,Author,Dac Quynh Mi Nguyen
A5046940577,Author,Dachel Martínez Asanza
A5089096517,Author,Dacheng Zhou
A5010231114,Author,Dac‐Binh Ha
A5101852052,Author,Dagang Wang
LOCAL_A000013,Author,Dahlak Daniel Solomon
A5009050600,Author,Dahlak Daniel Solomon
A5135237975,Author,Dahlak Solomon Solomon
A5063193184,Author,Dai Jian Guo
LOCAL_A000387,Author,Dai Nghia Bui
A5060646961,Author,Dai Phan Viet
A5061332152,Author,Dai Van Nguyen
A5033052825,Author,Dai-Long Tran
A5130363023,Author,Dai-Phuc Phan Tran
A5103065067,Author,Dai‐Hung Ngo
A5057057975,Author,Dai‐Nghiep Ngo
A5038456548,Author,Dalla Doohan
A5028135770,Author,Dam Minh Linh
A5011524280,Author,Dam Thi Thanh Giang
A5065278638,Author,Damtew Solomon
A5000794649,Author,Dan Le Van
A5048412714,Author,Dan Nguyen-Thihong
A5112840902,Author,Dana R. Crawford
LOCAL_A000011,Author,Dang Bao Nhi Nguyen
A5113567751,Author,Dang Duc Trong
A5124978282,Author,Dang Hai Nguyen
A5063393733,Author,Dang Hoang Quyen
LOCAL_A000388,Author,Dang Huu Phuc
A5117389294,Author,Dang Khoa Dang
A5101861939,Author,Dang Khoa Nguyen
A5065042911,Author,Dang Khoa Tran
A5080811307,Author,Dang Kim Hoang
A5102013370,Author,Dang Le Tri Nguyen
A5111269850,Author,Dang Manh Le
A5113262960,Author,Dang My Thanh
A5049649933,Author,Dang Ngoc Toan
A5112805145,Author,Dang Nguyen Thao Nguyen
A5102650285,Author,Dang Phuc Dam
A5110999034,Author,Dang Phuong Linh
A5080864544,Author,Dang Quoc Cuong
LOCAL_A000076,Author,Dang T. Hue
A5102428787,Author,Dang T. Tran
A5091402697,Author,Dang Thanh Liem
A5025125736,Author,Dang Thi Huyen Trang
A5018512305,Author,Dang Thi Kim Thuy
A5068504606,Author,Dang Thi Ngoc Hoa
A5094282888,Author,Dang Thi Nhu Thao
LOCAL_A000393,Author,Dang Thi Nhu Thao
LOCAL_A000623,Author,Dang Thi Phuong Anh
A5124936434,Author,Dang Thi Thu Hang
A5046042230,Author,Dang Thuan An Nguyen
A5104423471,Author,Dang Thuy Mui
A5137821333,Author,Dang Tien Nguyen
A5104132940,Author,Dang Tran Duc Minh
A5075950807,Author,Dang Trung Hau
A5072742774,Author,Dang Tuan Hiep
A5086905703,Author,Dang Van Soa
A5043955830,Author,Dang Xuan Tung
A5113069412,Author,Dang-Minh-Tri Lai
A5063754238,Author,Danh Bich
A5022245617,Author,Danh C. Vu
A5124896920,Author,Danh Le
A5005768372,Author,Danh Phuoc Huynh
A5129411618,Author,Danh Thanh Nguyen
LOCAL_A000284,Author,Danh Vu
A5021191255,Author,Daniel Benevides da Costa
A5108224525,Author,Daniel David
A5036096394,Author,Daniel G. Anderson
A5007250589,Author,Daniel Höche
A5056885320,Author,Daniel J. Licht
A5088003737,Author,Daniel M. DeLaughter
A5070913859,Author,Daniel Meyrán
A5008074955,Author,Daniel Salinas
A5021997056,Author,Daniel Sims
A5025312667,Author,Daniele Cicuzza
A5036583209,Author,Danièle Bevacqua
A5136027486,Author,Dao Anh Trung Le
A5092228143,Author,Dao Ba Huy
A5058540098,Author,Dao Cuong To
A5080272177,Author,Dao Duy Nam
A5023192051,Author,Dao Hong Duc
A5011756398,Author,Dao Huy Tuan
A5037059087,Author,Dao Le Kieu Oanh
A5042098541,Author,Dao Nam Cao
A5063075392,Author,Dao Van Dung
A5065884707,Author,Dao Van Duong
A5075020121,Author,Dao Van‐Duong
A5068093105,Author,Dao ba Loc
A5116302831,Author,Darcy E. Glenn
A5022527502,Author,Darien Sykes
A5010992089,Author,Darrin Hodgetts
A5071594228,Author,Dat Bao
A5041707620,Author,Dat D. Vo
A5135434178,Author,Dat D. Vo
A5111598709,Author,Dat Nguyen
A5083202029,Author,Dat Tan Nguyen
A5101595253,Author,Dat Thanh Nguyen
A5011724052,Author,Dat Vi Thanh
A5019541405,Author,Dau Thi Phuong Uyen
A5084241302,Author,Dau Van Nguyen
A5064476016,Author,Dau Xuan Duc
A5011347329,Author,David A. Olasehinde
A5028777364,Author,David A. Wood
A5068500779,Author,David B. Saakian
A5045600839,Author,David Berry
A5073228138,Author,David Buntoro Kamadjaja
A5018227404,Author,David Fuchs
A5110731166,Author,David Huchzermeyer
A5018098972,Author,David Janzén
A5051246640,Author,David M. Abramson
A5073498622,Author,David M. Greer
A5076850672,Author,David Markenson
A5066145908,Author,David P. Wright
A5047127247,Author,David Salter
A5012021096,Author,David Salter
A5103277183,Author,David Shum
A5003607184,Author,David Stanton
A5026364638,Author,David Tan
A5101440087,Author,David Wright
A5021828664,Author,David Zideman
A5084369012,Author,DavidBuntoro Kamadjaja
A5053086929,Author,Davide Cassi
A5032538132,Author,Dayong Si
A5100755541,Author,Dayong Wang
LOCAL_A000488,Author,"De-la-Torre, Gabriel Enrique"
A5104084220,Author,Debashis Adhikari
A5019585102,Author,Debdatta Kandar
A5069442872,Author,Deems Okamoto
A5038369716,Author,Deepti Tikariha Jangde
A5070348318,Author,Deng Wen
A5100617481,Author,Deng Zhang
A5082528388,Author,Dennis J. Leary
A5080199946,Author,Dennis R. Salahub
LOCAL_A000377,Author,"Departamento de Ecuaciones Diferenciales y Análisis Numérico, Facultad de Matemáticas, Universidad de Sevilla, C/Tarfia s/n, 41012-Sevilla, Spain"
A5008231286,Author,Detlev Ganten
A5101044326,Author,Devender Kumar
A5074922240,Author,Devendra Kumar
A5010420002,Author,Dewar Finlay
A5029004884,Author,Dewati Ayusri Artha
A5027709025,Author,De‐Thu Huynh
A5064985967,Author,Dhameer A. Mutlak
A5069783085,Author,Dhruvik Agravat
A5101978986,Author,Dian Liu
A5019750138,Author,Diana E. Reingardt
A5035351643,Author,Diane Simon
A5023389293,Author,Dianjun Zhang
A5069302582,Author,Dianne L. Atkins
A5027349486,Author,Dick van Zuilen
A5081951393,Author,Didier Lesueur
A5121830684,Author,Diego R. R. da Silva
A5031994008,Author,Diego Rhamon Reis da Silva
A5018331389,Author,Diem Hong Tran
A5075903963,Author,Diem Ngoc Duong
A5108233925,Author,Diem Ngoc Ngo
A5110849253,Author,Dien Thanh Le
LOCAL_A000283,Author,Dien To
A5043639014,Author,Dien Tran Duc
A5077351891,Author,Dien Vu Thanh TO
A5087502668,Author,Diep Doan
A5082370353,Author,Diep T. Toan
A5062946533,Author,Diep Thi Ngoc Le
A5037185882,Author,Diep Van Nguyen
A5044053378,Author,Diep Xuan Doan
A5065771880,Author,Dieu An Nguyen Thi
A5071070151,Author,Dieu Linh Tran
A5001133335,Author,Dieu Thi My Tran
A5027706693,Author,Dieu Tran Thi My
A5052287713,Author,Dieu-Thuyen Truong
LOCAL_A000499,Author,Dieudonne Shukuru Wasso
A5101732045,Author,Dileep Kumar
A5123912627,Author,Dileep Kumar
A5086434450,Author,Dileep Kumar
A5130062909,Author,Dileep Kumar
A5034663096,Author,Dinesh Joshi
A5066816551,Author,Dinesh Kumar Vishwakarma
A5070442948,Author,Ding Jing-pin
A5028918749,Author,Dinh Chuong Nguyen
A5036720382,Author,Dinh Cong Pho
A5002377783,Author,Dinh Dieu Hong
A5000769140,Author,Dinh Hoa Dang
LOCAL_A000212,Author,Dinh Hung Nguyen
A5136852879,Author,Dinh Huu Loc
LOCAL_A000384,Author,Dinh Huy Nguyen
A5107154585,Author,Dinh Huynh Tu
A5078885223,Author,Dinh Khuong Nguyen
A5009794917,Author,Dinh Luong Khac
A5066757939,Author,Dinh Nhi Bui
A5089334735,Author,Dinh Phamtoan
A5138033626,Author,Dinh Phi Le
A5103014821,Author,Dinh Quang Truong
LOCAL_A000587,Author,Dinh Quoc Huy Pham
A5058905920,Author,Dinh Son Cao
A5021802783,Author,Dinh Sy Nguyen
A5104192946,Author,Dinh Tam Nguyen
A5070708078,Author,Dinh Tan Nguyen
A5016169617,Author,Dinh Thanh Khan
A5001031417,Author,Dinh Thi Tam
A5114202432,Author,Dinh Thi Truong Giang
A5030260489,Author,Dinh Thuy Van
A5035059477,Author,Dinh Tien Dung Nguyen
LOCAL_A000589,Author,Dinh Tien Minh
A5042315945,Author,Dinh Tran Ngoc Hien
A5044845498,Author,Dinh Tran Ngoc Huy
A5038031031,Author,Dinh Trung Nguyen
A5101704561,Author,Dinh Trần Ngọc Huy
A5022561054,Author,Dinh Tuan Le
A5024392587,Author,Dinh Tung Vo
A5045107989,Author,Dinh Tuyen Nguyen
A5003545280,Author,Dinh Van Ho
A5036034688,Author,Dinh Van Tung
A5062017995,Author,Dinh-Hieu Tran
A5008120161,Author,Dinh-Hung Nguyen
LOCAL_A000720,Author,Dinh-Son Tran
A5039502465,Author,Dinh-Thai Do
A5089924692,Author,Dinh-Thanh Nguyen
A5063959328,Author,Dinh-Thien-Vuong Doan
A5008475914,Author,Dinh-minh-tu Nguyen
A5056957912,Author,Dinh‐Hoi Bui
A5071517633,Author,Dinh‐Thuan Do
A5104035119,Author,Dinh‐Tri Mai
A5122246823,Author,Dinushika Madhushani Yapa Abeywardhana
LOCAL_A000490,Author,Dinushika Madhushani Yapa Abeywardhana
A5090960288,Author,Dipa Islam
A5092028947,Author,Dj. Hemidi
A5074371760,Author,Dmitriy A. Martyushev
A5070418471,Author,Do Bao Son
A5122874808,Author,Do Dieu Linh
A5002285759,Author,Do Hoang Viet
A5001474077,Author,Do Hung Manh
LOCAL_A000630,Author,Do Huu Tam
A5031029211,Author,Do Khanh Tung
A5029624791,Author,Do Lam Vy Le
A5069167776,Author,Do Lu Cong Minh
A5071547141,Author,Do Mai Nguyen
A5123684279,Author,Do Minh Hoat
A5039967609,Author,Do Minh-Huy
A5137993674,Author,Do Muoi
A5034148650,Author,Do Muoi
A5108312301,Author,Do Ngoc Hien
A5119048346,Author,Do Quoc Minh Chau
LOCAL_A000069,Author,Do T. Q. Huong
A5113353655,Author,Do The Hung
A5121030745,Author,Do Thi Mai Dung
A5024782599,Author,Do Thi Minh Xuan
LOCAL_A000021,Author,Do Thi Minh Xuan
A5034764343,Author,Do Tuong Ha
A5023973706,Author,Do Van Truong
A5091522531,Author,Doan Dang Phi Hung
A5080892177,Author,Doan Ngu
A5049392649,Author,Doan Nguyet Linh
A5056246280,Author,Doan Son Tran
A5083721261,Author,Doan Thanh Son
A5062880735,Author,Doan Thi Loc
A5079913240,Author,Doan Thi My Hanh
A5055940614,Author,Doan Thi Nhe
A5028442936,Author,Doan Trang
A5073375320,Author,Doan Van Hoang
A5030726191,Author,Doan Xuan Diep
A5041135448,Author,Doan Xuan Tien Nguyen
A5046562648,Author,Doan-An Trieu
A5082583844,Author,Dominic Trépel
A5136043944,Author,Dominic Trépel
A5136773117,Author,Dominic Trépel
A5080704496,Author,Don C. Des Jarlais
A5108077585,Author,Don Des Jarlais
A5025732300,Author,Donal O’Regan
A5005497446,Author,Dong Doan Van
A5022649488,Author,Dong In Kim
A5048344489,Author,Dong Le Van
A5113003739,Author,Dong Phan Tan
A5071609618,Author,Dong Phuong Truong
A5028803174,Author,Dong Van Hoang
LOCAL_A000451,Author,Dong X. Nguyen
A5010181020,Author,Dong Xiao-ying
A5039142428,Author,Dong Xuan Pham
A5067673175,Author,Dong Zhong
A5101103076,Author,Dong-Joo Yang
A5100643561,Author,Dongkyu Lee
A5100342577,Author,Dongsheng Zhang
A5027574307,Author,Doris Fuster-Guillén
A5012999481,Author,Doris Heinrich
A5123202475,Author,Doston Pirnazarov
A5046970229,Author,Douglas G. Fishel
A5113115341,Author,Douglas L. Nguyen
A5044748414,Author,Drahomíra Pavelková
A5054296239,Author,Du Nguyễn Đức
A5027303758,Author,Duc Anh Dinh
A5103029566,Author,Duc Anh Le
A5055050491,Author,Duc Anh Le
A5004993090,Author,Duc Anh Pham
A5074158974,Author,Duc Anh Phan
A5080052377,Author,Duc Bao Tran Pham
LOCAL_A000102,Author,Duc Binh Tran
A5054062927,Author,Duc Duy Nguyen
A5061059537,Author,Duc Hong Vo
A5074116301,Author,Duc Le Anh
A5109917542,Author,Duc M. Vo
A5029774953,Author,Duc Manh Phan
A5101399107,Author,Duc Minh Nguyen
A5079476476,Author,Duc Minh Pham
A5034169259,Author,Duc Ngoc Minh Dang
A5101182142,Author,Duc Pham Anh
A5011868594,Author,Duc Pham-Anh
A5107569559,Author,Duc Phuoc Le
LOCAL_A000205,Author,Duc Phuong Nguyen
LOCAL_A000708,Author,Duc Quang Hoang
A5109713772,Author,Duc Quang Vu
A5000817178,Author,Duc Thanh Hung Duong
A5022241843,Author,Duc Thinh Vu
A5019646634,Author,Duc Tho Pham
LOCAL_A000527,Author,Duc Toan Truong
A5104387604,Author,Duc Toan Truong
A5136314463,Author,Duc Tran
A5109478605,Author,Duc Trong Le
A5080843178,Author,Duc Trong Nguyen Le
A5074435622,Author,Duc Van Le
A5060040851,Author,Duc Van Phan
A5010346711,Author,Duc-Duy Pham
A5102513442,Author,Duc-Hoan Huynh
A5069820449,Author,Duc-Huy Pham
A5058058761,Author,Duc-Nhan Nguyen
A5102780199,Author,Duc-Quang Vu
A5001193118,Author,Duc-Quang Vu
LOCAL_A000655,Author,Duc-Van Phan
A5011427978,Author,DucHieu Le
A5068463807,Author,Duck Cho
A5016298705,Author,Duc‐Anh Le
A5061408196,Author,Duc‐Dung Pham
A5005634790,Author,Duc‐Huynh Phan
A5069277141,Author,Duc‐Long Nguyen
A5062256983,Author,Duc‐Quang Hoang
A5030756029,Author,Dumitru Bǎleanu
A5016209496,Author,Dung Duc Tran
A5075681850,Author,Dung Minh Ha-Tran
A5043809031,Author,Dung My Tran
A5053018788,Author,Dung Nguyen
A5052612735,Author,Dung Phung
A5058526082,Author,Dung Quang Le
A5051697844,Author,Dung Thi Pham
A5102481156,Author,Dung Thi Thuy Nguyen
A5055658324,Author,Dung Thuy Nguyen Pham
LOCAL_A000425,Author,Dung Tien Pham
A5079358556,Author,Dung Van Tran
A5018114538,Author,Duong Anh Minh Vu
A5129587758,Author,Duong Anh Tan
LOCAL_A000285,Author,Duong Anh Tran
A5033103782,Author,Duong Bao Tram
A5078059796,Author,Duong Binh
A5114368828,Author,Duong D. Hoang-Trong
A5058605077,Author,Duong Dinh Pham
A5006545912,Author,Duong Do Van
A5084329073,Author,Duong Hai Vo Tran
A5052439520,Author,Duong Huong Quynh
A5044956941,Author,Duong Khanh
A5071784955,Author,Duong Minh Tri
LOCAL_A000065,Author,Duong Nam Nguyen
A5028381367,Author,Duong Nghia Bang
A5069842035,Author,Duong Nguyen Nguyen
A5038001329,Author,Duong Nhu Quynh Nguyen
